"decimalLongitude","decimalLatitude","Siderastrea"
-67.0524368286,17.9040203094,"1"
-81.9675140381,21.5708007812,"1"
-87.9400024414,17.9200000763,"1"
-80.0783309937,19.6849327087,"1"
-76.2873687744,18.0738334656,"1"
-81.3300323486,21.8624668121,"1"
-87.8102035522,16.7364997864,"1"
-65.2322845459,18.3150005341,"1"
-64.6652679443,17.7658996582,"1"
-81.3242340088,21.8624668121,"1"
-80.7284164429,24.8375339508,"1"
-64.7058029175,18.3039207458,"1"
-64.5744171143,17.7777404785,"1"
-67.0466384888,17.8902492523,"1"
-80.2896194458,25.1363162994,"1"
-81.5466842651,22.1014671326,"1"
-64.6697463989,17.7765903473,"1"
-82.8095169067,24.668680191,"1"
-64.6459274292,17.7892799377,"1"
-81.1957702637,19.3533668518,"1"
-64.7472915649,18.3607006073,"1"
-67.0395889282,17.9092998505,"1"
-71.2013015747,21.3734664917,"1"
-64.6247711182,17.7603397369,"1"
-64.7646331787,18.3175506592,"1"
-64.5878219604,17.799539566,"1"
-78.96269989,9.492199898,"1"
-78.9063797,9.545249939,"1"
-69.1582794189,12.3753614426,"1"
-77.3973464966,23.7285003662,"1"
-64.6266708374,17.7956790924,"1"
-64.664932251,17.7789802551,"1"
-81.0202865601,24.6933670044,"1"
-67.0084609985,17.9239292145,"1"
-78.8551635742,20.7630004883,"1"
-64.6681900024,17.7765102386,"1"
-77.6508331299,22.177778244,"1"
-81.5596466064,24.5138664246,"1"
-78.8728866577,9.56938362122,"1"
-71.1550140381,21.4582157135,"1"
-82.03469849,9.260450363,"1"
-80.0689468384,19.693983078,"1"
-82.9231262207,24.6354598999,"1"
-64.663192749,17.7765808105,"1"
-67.0563583374,17.964969635,"1"
-64.6343536377,17.7947006226,"1"
-78.9626998901,9.49219989777,"1"
-64.9859466553,18.344499588,"1"
-64.6110076904,17.7669391632,"1"
-64.6716766357,18.3519496918,"1"
-87.6067962646,17.2240161896,"1"
-74.5400009155,24.0300006866,"1"
-64.7640838623,18.3141670227,"1"
-82.805336,9.725000381,"1"
-64.6290283203,17.7660293579,"1"
-77.6477966309,24.3011207581,"1"
-64.5736236572,17.7787704468,"1"
-67.1190338135,17.9291992188,"1"
-80.8599472046,24.7235507965,"1"
-64.7965698242,18.3270397186,"1"
-67.0475234985,17.9397792816,"1"
-66.9617233276,17.9224300385,"1"
-84.4898300171,21.8343162537,"1"
-82.80500031,9.738333702,"1"
-79.2188644409,20.9701156616,"1"
-77.7846679688,24.7450008392,"1"
-64.5850524902,17.7686805725,"1"
-64.6120605469,17.7858600616,"1"
-67.0106506348,17.9268398285,"1"
-64.6232833862,17.8086795807,"1"
-77.6477966309,24.3011207581,"1"
-67.1178665161,17.915719986,"1"
-81.4967193604,22.1162662506,"1"
-77.6005554199,22.0263881683,"1"
-80.2232971191,25.1991672516,"1"
-78.7574996948,20.6850833893,"1"
-82.0800018311,9.19416618347,"1"
-64.6390075684,17.7667198181,"1"
-66.9921798706,17.9219493866,"1"
-80.0229034424,19.8305168152,"1"
-77.987449646,25.1437492371,"1"
-79.0300140381,20.8479995728,"1"
-79.0006027222,20.840215683,"1"
-83.5680999756,27.8757991791,"1"
-81.1936035156,24.6051673889,"1"
-67.0461273193,17.9354991913,"1"
-67.0843505859,17.9349308014,"1"
-87.9400024414,17.9200000763,"1"
-79.1187667847,20.9097824097,"1"
-81.1640319824,19.3533325195,"1"
-64.7528762817,18.3711700439,"1"
-82.4216995239,21.5388336182,"1"
-82.9517822266,24.6091308594,"1"
-67.0082778931,17.9018096924,"1"
-78.7029800415,20.6355991364,"1"
-66.9645004272,17.9064102173,"1"
-64.634803772,17.7858695984,"1"
-77.6969680786,24.5064296722,"1"
-64.7629470825,18.3157672882,"1"
-65.5336532593,18.3603496552,"1"
-64.5679168701,17.7724399567,"1"
-82.8050003052,9.73833370209,"1"
-64.6321182251,17.7686004639,"1"
-71.5104827881,21.4845333099,"1"
-38.703611,-18.003889,"1"
-71.1548995972,21.4407157898,"1"
-64.6551437378,17.7798595428,"1"
-67.011756897,17.898399353,"1"
-77.7786331177,24.74518013,"1"
-78.8858642578,20.771232605,"1"
-64.6307373047,17.7966003418,"1"
-80.1684341431,25.4641838074,"1"
-93.6001968384,27.9083499908,"1"
-79.01875305,9.509349823,"1"
-78.9626998901,9.49219989777,"1"
-93.4499969482,27.9099998474,"1"
-67.086517334,17.8971500397,"1"
-80.0432510376,19.6692504883,"1"
-66.8577194214,11.7421503067,"1"
-87.5943527222,17.1567840576,"1"
-79.0006027222,20.840215683,"1"
-64.6647262573,17.7755908966,"1"
-77.9542160034,18.4565830231,"1"
-87.9400024414,17.9200000763,"1"
-79.1187667847,20.9097824097,"1"
-64.6122970581,17.7941799164,"1"
-72.143951416,21.3880825043,"1"
-78.69734955,9.515800476,"1"
-81.513168335,22.1587657928,"1"
-78.9626998901,9.49219989777,"1"
-79.0006027222,20.840215683,"1"
-67.0045471191,17.9066295624,"1"
-93.5914993286,27.9053325653,"1"
-81.5066146851,22.0360164642,"1"
-64.6744995117,18.3306999207,"1"
-71.5520858765,21.4671497345,"1"
-81.9675140381,21.5708007812,"1"
-81.2915496826,19.3803005219,"1"
-87.9599990845,17.8899993896,"1"
-64.5933837891,17.7759494781,"1"
-79.4105148315,21.0673160553,"1"
-75.84941864,9.698971748,"1"
-80.1491470337,25.4849834442,"1"
-80.6165847778,24.9044837952,"1"
-96.1269454956,19.231388092,"1"
-66.9393081665,17.9317398071,"1"
-78.7520141602,20.6728000641,"1"
-80.0962905884,26.1015796661,"1"
-81.6633300781,25.2966709137,"1"
-96.1269454956,19.231388092,"1"
-64.6411514282,17.7600498199,"1"
-82.9141082764,24.6340007782,"1"
-64.7850265503,18.349899292,"1"
-82.3302154541,21.5487995148,"1"
-80.4755554199,23.2199993134,"1"
-64.6978225708,18.3520393372,"1"
-63.2249984741,17.6149997711,"1"
-64.7634658813,18.3178825378,"1"
-65.3354492188,18.3124656677,"1"
-64.7113723755,18.3030700684,"1"
-82.80500031,9.738333702,"1"
-87.9499969482,17.9200000763,"1"
-81.4835968018,22.1089839935,"1"
-67.0550537109,17.945110321,"1"
-82.443649292,21.5414657593,"1"
-78.81625366,9.482766151,"1"
-77.4510803223,18.4792175293,"1"
-64.5895996094,17.7641201019,"1"
-66.9410705566,17.9075508118,"1"
-65.3268356323,18.2963829041,"1"
-64.7695770264,18.3168792725,"1"
-80.4151153564,24.9860496521,"1"
-66.7057647705,11.7663669586,"1"
-76.7444076538,8.06816959381,"1"
-64.6014633179,17.7944507599,"1"
-64.6649932861,17.7802200317,"1"
-79.974319458,19.6937999725,"1"
-77.9542160034,18.4565830231,"1"
-79.9995193481,21.7142162323,"1"
-80.1491470337,25.4849834442,"1"
-79.8697814941,19.6822166443,"1"
-82.9055633545,24.6888809204,"1"
-82.3745651245,21.5259494781,"1"
-62.9878349304,17.4643325806,"1"
-81.0747299194,19.3176326752,"1"
-80.2592010498,25.2358665466,"1"
-81.4776535034,22.1539993286,"1"
-64.9907302856,18.3178672791,"1"
-81.1936035156,24.6051673889,"1"
-64.6489105225,17.7617092133,"1"
-79.0952835083,20.8982162476,"1"
-80.1064987183,19.6663837433,"1"
-78.845199585,9.56505012512,"1"
-81.3970184326,21.8850841522,"1"
-82.9878005981,12.3091201782,"1"
-71.1681365967,21.3943004608,"1"
-64.600730896,17.7628498077,"1"
-66.9725112915,17.9099998474,"1"
-79.4105148315,21.0673160553,"1"
-64.7945632935,18.3197307587,"1"
-67.0112686157,17.9013004303,"1"
-81.7023162842,24.4993839264,"1"
-78.7520141602,20.6728000641,"1"
-63.2594985962,17.6248340607,"1"
-81.393081665,24.5645999908,"1"
-81.0765991211,19.333366394,"1"
-64.6335296631,17.7905406952,"1"
-82.7786331177,21.448633194,"1"
-64.6258163452,17.7948608398,"1"
-88.1699981689,16.7099990845,"1"
-78.88553619,9.543600082,"1"
-64.5977172852,17.7830295563,"1"
-66.8893127441,17.9356994629,"1"
-80.1121368408,19.661699295,"1"
-77.0384979248,26.6371498108,"1"
-64.7555007935,17.7871170044,"1"
-79.5850296021,21.2994327545,"1"
-81.6735153198,21.5734004974,"1"
-78.9031982422,9.54065036774,"1"
-78.1828308105,20.6035003662,"1"
-81.6370697021,21.5691833496,"1"
-81.5701828003,22.0856666565,"1"
-87.9389801025,17.3858337402,"1"
-67.0849685669,17.9238300323,"1"
-78.91248322,9.53880024,"1"
-83.1959838867,21.6140842438,"1"
-82.8050003052,9.73833370209,"1"
-87.4477767944,19.9583339691,"1"
-64.7737426758,18.364730835,"1"
-64.6335372925,17.806760788,"1"
-64.6164169312,17.7895793915,"1"
-64.6468734741,17.7675991058,"1"
-64.7640838623,18.3141670227,"1"
-78.6542358398,9.52455043793,"1"
-64.6246566772,17.7972602844,"1"
-82.3171463013,21.5627841949,"1"
-66.9720230103,17.9101104736,"1"
-61.3511161804,12.6300163269,"1"
-67.0404968262,17.924779892,"1"
-80.0082473755,19.7078342438,"1"
-82.4216995239,21.5388336182,"1"
-81.4835968018,22.1089839935,"1"
-64.6632766724,17.778799057,"1"
-64.7649002075,18.31731987,"1"
-67.0316925049,17.9183502197,"1"
-81.1936035156,24.6051673889,"1"
-77.6706771851,24.3431491852,"1"
-66.8994064331,17.9160995483,"1"
-84.4898300171,21.8343162537,"1"
-64.6119308472,17.7860507965,"1"
-62.986000061,17.4648342133,"1"
-67.1003112793,17.9310798645,"1"
-64.7974090576,18.3438301086,"1"
-64.6242980957,17.8034496307,"1"
-78.96269989,9.492199898,"1"
-81.4835968018,22.1089839935,"1"
-79.974319458,19.6937999725,"1"
-39.168333,-17.098333,"1"
-87.5989303589,17.1384162903,"1"
-67.0586929321,17.912689209,"1"
-84.5182342529,21.7878341675,"1"
-79.0187530518,9.509349823,"1"
-67.0467910767,17.9633407593,"1"
-80.1684341431,25.4641838074,"1"
-62.984664917,17.4633331299,"1"
-76.3307647705,18.1333503723,"1"
-71.5177001953,21.4832668304,"1"
-87.528213501,17.2505836487,"1"
-67.0451889038,17.9257106781,"1"
-64.664932251,17.7789802551,"1"
-80.3638000488,25.0353660583,"1"
-72.1869812012,21.8140163422,"1"
-77.6910018921,24.6259994507,"1"
-76.3307647705,18.1333503723,"1"
-87.9400024414,17.9200000763,"1"
-64.7555007935,17.7871170044,"1"
-79.2900009155,21.0898170471,"1"
-81.2844314575,21.8535995483,"1"
-82.9055633545,24.6888809204,"1"
-79.0006027222,20.840215683,"1"
-64.5826568604,17.7813892365,"1"
-79.01875305,9.509349823,"1"
-72.143951416,21.3880825043,"1"
-64.5718765259,17.798160553,"1"
-82.9693984985,12.2954597473,"1"
-66.9840393066,17.9162406921,"1"
-87.9389801025,17.3858337402,"1"
-63.2316665649,17.4868335724,"1"
-82.80583191,9.75,"1"
-82.3302154541,21.5487995148,"1"
-72.4701843262,21.6648330688,"1"
-64.6557006836,17.7799606323,"1"
-81.3242340088,21.8624668121,"1"
-79.8828201294,19.6807327271,"1"
-67.0416107178,17.9231796265,"1"
-67.0590667725,17.9219493866,"1"
-79.3630523682,22.7202777863,"1"
-64.6417999268,17.7656002045,"1"
-87.9400024414,17.9200000763,"1"
-67.1069564819,17.9349308014,"1"
-64.7002487183,18.3456096649,"1"
-64.5726776123,17.7901096344,"1"
-77.1182022095,18.4193172455,"1"
-64.5702667236,17.7724990845,"1"
-80.16456604,25.3888664246,"1"
-64.5911483765,17.7894096375,"1"
-88.0599975586,16.8099994659,"1"
-81.7145843506,24.4800167084,"1"
-80.0898208618,26.1514701843,"1"
-81.0202865601,24.6933670044,"1"
-67.0668487549,17.8986797333,"1"
-87.9499969482,17.9200000763,"1"
-64.6071166992,17.7351493835,"1"
-64.5700302124,17.7636909485,"1"
-66.8476333618,11.7355661392,"1"
-64.5867233276,17.7866401672,"1"
-64.5833511353,17.7691707611,"1"
-96.1269454956,19.231388092,"1"
-80.1064987183,19.6663837433,"1"
-64.5926971436,17.7805595398,"1"
-64.7472915649,18.3607006073,"1"
-64.7634658813,18.3178825378,"1"
-64.568397522,17.794500351,"1"
-67.0655288696,17.9336299896,"1"
-67.0988311768,17.9086894989,"1"
-79.2188644409,20.9701156616,"1"
-64.5793762207,17.7771892548,"1"
-82.1558303833,25.7655601501,"1"
-87.8470535278,16.7112159729,"1"
-77.6563796997,24.3069000244,"1"
-64.5955429077,17.7938308716,"1"
-87.5988922119,18.7233333588,"1"
-72.143951416,21.3880825043,"1"
-64.6103210449,17.7981204987,"1"
-67.0214691162,17.8973903656,"1"
-64.7391967773,18.3103504181,"1"
-81.3300323486,21.8624668121,"1"
-78.25,20.6105003357,"1"
-67.100692749,17.9293498993,"1"
-80.4151153564,24.9860496521,"1"
-80.6165847778,24.9044837952,"1"
-77.3866500854,23.947599411,"1"
-81.2011489868,19.2917823792,"1"
-67.1103973389,17.9145202637,"1"
-79.9496688843,21.6686496735,"1"
-64.7911911011,18.3416309357,"1"
-64.7640838623,18.3141670227,"1"
-39.048333,-17.786389,"1"
-64.5837020874,17.7737102509,"1"
-87.528213501,17.2505836487,"1"
-80.1684341431,25.4641838074,"1"
-67.1033630371,17.9270706177,"1"
-87.528213501,17.2505836487,"1"
-64.7640838623,18.3141670227,"1"
-78.9777832031,9.54638290405,"1"
-72.143951416,21.3880825043,"1"
-64.7555007935,17.7871170044,"1"
-82.9497833252,24.6304302216,"1"
-64.5214309692,17.7703094482,"1"
-66.9708862305,17.9422492981,"1"
-81.393081665,24.5645999908,"1"
-38.6673316956,-17.9833335876,"1"
-81.3300323486,21.8624668121,"1"
-81.4967193604,22.1162662506,"1"
-81.3458023071,24.5611991882,"1"
-82.1558303833,25.7655601501,"1"
-81.0779342651,19.3439006805,"1"
-81.4624862671,21.9635162354,"1"
-64.6452178955,17.7901496887,"1"
-79.0952835083,20.8982162476,"1"
-81.5466842651,22.1014671326,"1"
-78.0408325195,22.4249992371,"1"
-81.4835968018,22.1089839935,"1"
-78.6576843262,20.6441669464,"1"
-62.9776649475,17.4616661072,"1"
-64.7990875244,18.3294792175,"1"
-67.0588607788,17.9185791016,"1"
-71.2013015747,21.3734664917,"1"
-77.6892166138,24.5263309479,"1"
-87.9536972046,17.355266571,"1"
-64.7747116089,18.3645496368,"1"
-65.5330200195,18.3421497345,"1"
-71.5520858765,21.4671497345,"1"
-66.2072372437,17.9228897095,"1"
-77.4638900757,21.8458328247,"1"
-61.3484611511,12.6357164383,"1"
-81.1949462891,21.8087329865,"1"
-82.8970489502,24.628660202,"1"
-64.9907302856,18.3178672791,"1"
-67.0568084717,17.9146308899,"1"
-38.678889,-18.048056,"1"
-79.4677352905,21.075750351,"1"
-81.0765991211,19.333366394,"1"
-64.6914978027,17.7686328888,"1"
-88.1600036621,16.7700004578,"1"
-67.0832672119,17.9438304901,"1"
-64.7850494385,18.3567695618,"1"
-64.5706481934,17.7945098877,"1"
-78.9462661743,9.55101680756,"1"
-64.6114425659,17.7859592438,"1"
-81.1957702637,19.3533668518,"1"
-78.92376709,9.472599983,"1"
-81.5879974365,24.5514507294,"1"
-64.7555007935,17.7871170044,"1"
-81.393081665,24.5645999908,"1"
-96.1269454956,19.231388092,"1"
-66.9405899048,17.9189891815,"1"
-82.702796936,21.4773330688,"1"
-64.6130981445,17.7851200104,"1"
-78.92376709,9.472599983,"1"
-64.6249237061,17.7907009125,"1"
-64.5947036743,17.7674102783,"1"
-67.1020126343,17.916519165,"1"
-64.6651916504,17.7762699127,"1"
-78.0125808716,18.4577827454,"1"
-39.050833,-17.605278,"1"
-81.2844314575,21.8535995483,"1"
-66.8842163086,17.9249095917,"1"
-70.7834701538,20.9859828949,"1"
-79.9749984741,21.691400528,"1"
-82.80583191,9.75,"1"
-80.3698654175,25.0449333191,"1"
-79.2900009155,21.0898170471,"1"
-72.143951416,21.3880825043,"1"
-88.0800018311,16.7800006866,"1"
-82.7689819336,21.4549999237,"1"
-81.1936035156,24.6051673889,"1"
-67.0598831177,17.931230545,"1"
-65.3354492188,18.3124656677,"1"
-88.0722503662,16.7226333618,"1"
-72.4745483398,21.6456508636,"1"
-65.3354492188,18.3124656677,"1"
-71.2013015747,21.3734664917,"1"
-78.8781661987,9.48851680756,"1"
-82.1110534668,9.23566627502,"1"
-78.87998199,9.583999634,"1"
-64.7789916992,18.312210083,"1"
-80.0783309937,19.6849327087,"1"
-78.2008361816,20.5688323975,"1"
-64.6665725708,17.7787799835,"1"
-78.109664917,20.5849990845,"1"
-80.6165847778,24.9044837952,"1"
-88.0800018311,16.7800006866,"1"
-79.9820175171,19.7166004181,"1"
-76.9884643555,26.3977832794,"1"
-78.87998199,9.583999634,"1"
-64.5679168701,17.7724399567,"1"
-67.0129776001,17.958770752,"1"
-69.1650009155,12.3185825348,"1"
-64.591293335,17.7836494446,"1"
-79.6458816528,21.4543170929,"1"
-67.0299682617,17.8913593292,"1"
-87.6175003052,18.9133338928,"1"
-62.984664917,17.4633331299,"1"
-64.7640838623,18.3141670227,"1"
-82.702796936,21.4773330688,"1"
-65.3268356323,18.2963829041,"1"
-79.0006027222,20.840215683,"1"
-87.7536087036,18.5069446564,"1"
-64.6977233887,18.3321304321,"1"
-78.1828308105,20.6035003662,"1"
-80.0081176758,19.7091827393,"1"
-65.2322845459,18.3150005341,"1"
-67.0685272217,17.9011707306,"1"
-80.0783309937,19.6849327087,"1"
-82.7713317871,24.6954898834,"1"
-64.6860122681,18.3182792664,"1"
-77.9709472656,18.4534492493,"1"
-72.1166687012,21.8833332062,"1"
-64.5723114014,17.762670517,"1"
-67.0507202148,17.9639396667,"1"
-77.9709472656,18.4534492493,"1"
-81.5103530884,22.0208835602,"1"
-63.2594985962,17.6248340607,"1"
-82.8058319092,9.75,"1"
-68.3266677856,12.1658334732,"1"
-67.0164871216,17.9042396545,"1"
-66.9771575928,17.9080696106,"1"
-78.87998199,9.583999634,"1"
-64.6067733765,17.7900390625,"1"
-81.4967193604,22.1162662506,"1"
-63.232334137,17.4878330231,"1"
-64.6716766357,18.3519496918,"1"
-80.0966644287,25.5902671814,"1"
-87.5943527222,17.1567840576,"1"
-67.1100311279,17.9362201691,"1"
-79.2900009155,21.0898170471,"1"
-80.6165847778,24.9044837952,"1"
-78.8162536621,9.48276615143,"1"
-82.08000183,9.194166183,"1"
-82.80500031,9.738333702,"1"
-81.2799987793,24.6700000763,"1"
-67.0215911865,17.8874397278,"1"
-80.0783309937,19.6849327087,"1"
-87.5989303589,17.1384162903,"1"
-64.7375564575,18.3731803894,"1"
-74.5400009155,24.0300006866,"1"
-87.8102035522,16.7364997864,"1"
-81.0202865601,24.6933670044,"1"
-67.0686187744,17.9136295319,"1"
-64.6605529785,18.3498802185,"1"
-81.8874130249,24.4756832123,"1"
-77.5377807617,21.9311103821,"1"
-79.5863876343,22.8369445801,"1"
-88.0800018311,16.7800006866,"1"
-70.7834701538,20.9859828949,"1"
-67.0787582397,17.9579792023,"1"
-64.6661605835,17.7701091766,"1"
-77.6965026855,24.4833297729,"1"
-64.6112136841,17.7878894806,"1"
-67.0684585571,17.9410495758,"1"
-77.6969680786,24.5064296722,"1"
-64.5934295654,17.7694892883,"1"
-78.7766799927,9.59875011444,"1"
-77.7786331177,24.74518013,"1"
-76.9768295288,26.3575000763,"1"
-64.7410202026,18.3081703186,"1"
-81.0962142944,21.7383499146,"1"
-65.5336532593,18.3603496552,"1"
-78.9567642212,20.7984008789,"1"
-65.3268356323,18.2963829041,"1"
-78.25,20.6105003357,"1"
-64.6321411133,17.7866802216,"1"
-81.3300323486,21.8624668121,"1"
-64.5822982788,17.7742004395,"1"
-64.6012268066,17.7633209229,"1"
-79.0300140381,20.8479995728,"1"
-72.143951416,21.3880825043,"1"
-80.9644317627,24.6855831146,"1"
-87.5927200317,17.1718673706,"1"
-66.9938964844,17.8897705078,"1"
-78.9124832153,9.53880023956,"1"
-77.6477966309,24.3011207581,"1"
-66.2629776001,17.9276695251,"1"
-82.05166626,9.271066666,"1"
-81.1957702637,19.3533668518,"1"
-81.1949462891,21.8087329865,"1"
-78.87288666,9.569383621,"1"
-62.9824981689,17.4640007019,"1"
-67.0429916382,17.9063892365,"1"
-87.3059768677,20.3997993469,"1"
-64.6739730835,18.3286094666,"1"
-79.4105148315,21.0673160553,"1"
-80.1684341431,25.4641838074,"1"
-67.0186004639,17.9483203888,"1"
-78.3611984253,18.3007831573,"1"
-79.03623199,9.503700256,"1"
-87.4343032837,18.5258998871,"1"
-64.6689529419,18.3295001984,"1"
-87.9599990845,17.8899993896,"1"
-77.6892166138,24.5263309479,"1"
-80.1684341431,25.4641838074,"1"
-82.4216995239,21.5388336182,"1"
-87.9536972046,17.355266571,"1"
-67.1067581177,17.9398498535,"1"
-72.1835021973,21.8180007935,"1"
-87.822769165,17.5483837128,"1"
-38.6694984436,-17.9920005798,"1"
-64.6123275757,17.7635803223,"1"
-78.94626617,9.551016808,"1"
-87.4375,19.8416671753,"1"
-72.2242660522,21.489282608,"1"
-82.8970489502,24.628660202,"1"
-64.7021865845,18.3374996185,"1"
-82.8053359985,9.72500038147,"1"
-77.7448806763,18.5206832886,"1"
-67.0767211914,17.937620163,"1"
-64.7941589355,18.352399826,"1"
-72.4745483398,21.6456508636,"1"
-77.5264511108,18.4928665161,"1"
-76.6897964478,18.2696342468,"1"
-79.0952835083,20.8982162476,"1"
-77.9542160034,18.4565830231,"1"
-80.0082473755,19.7078342438,"1"
-78.87049866,9.574983597,"1"
-81.5175857544,22.0958824158,"1"
-87.9599990845,17.8899993896,"1"
-65.2647857666,18.3383827209,"1"
-77.5611190796,18.4949836731,"1"
-93.6003875732,27.9111404419,"1"
-78.9124832153,9.53880023956,"1"
-82.8970489502,24.628660202,"1"
-67.0288696289,17.8896808624,"1"
-77.6933288574,24.5958309174,"1"
-81.3300323486,21.8624668121,"1"
-64.6095275879,17.7871799469,"1"
-81.5066146851,22.0360164642,"1"
-64.5933227539,17.768699646,"1"
-78.7520141602,20.6728000641,"1"
-82.7687149048,21.4518508911,"1"
-82.80500031,9.738333702,"1"
-78.8858642578,20.771232605,"1"
-79.1988677979,20.9659996033,"1"
-96.1269454956,19.231388092,"1"
-65.3354492188,18.3124656677,"1"
-79.0187530518,9.509349823,"1"
-79.2900009155,21.0898170471,"1"
-82.9693984985,12.2954597473,"1"
-82.443649292,21.5414657593,"1"
-79.9820175171,19.7166004181,"1"
-80.2232971191,25.1991672516,"1"
-64.5817871094,17.7984695435,"1"
-78.311630249,18.3802509308,"1"
-81.9675140381,21.5708007812,"1"
-64.6056976318,17.7681407928,"1"
-64.5823516846,18.4746170044,"1"
-87.9499969482,17.9200000763,"1"
-77.3866500854,23.947599411,"1"
-80.0229034424,19.8305168152,"1"
-88.1399993896,16.7600002289,"1"
-87.9400024414,17.9200000763,"1"
-77.6508331299,22.177778244,"1"
-78.8551635742,20.7630004883,"1"
-78.9026641846,9.54485034943,"1"
-80.2592010498,25.2358665466,"1"
-78.6751022339,9.59466648102,"1"
-64.5774230957,17.7793197632,"1"
-77.6961669922,24.439250946,"1"
-81.5066146851,22.0360164642,"1"
-64.6334762573,17.7651195526,"1"
-62.9916648865,17.468000412,"1"
-79.1988677979,20.9659996033,"1"
-80.2592010498,25.2358665466,"1"
-64.5771331787,17.7872200012,"1"
-77.4638900757,21.8458328247,"1"
-77.6820678711,24.5402202606,"1"
-77.6965026855,24.4833297729,"1"
-78.5966339111,20.626832962,"1"
-72.173248291,21.8301506042,"1"
-78.7574996948,20.6850833893,"1"
-67.0333862305,17.9080600739,"1"
-63.2594985962,17.6248340607,"1"
-76.3307647705,18.1333503723,"1"
-64.6896209717,18.3390693665,"1"
-64.9907302856,18.3178672791,"1"
-64.5915374756,17.7923107147,"1"
-66.9855117798,17.9089603424,"1"
-82.805336,9.725000381,"1"
-66.254119873,17.9178600311,"1"
-80.5014190674,24.9498996735,"1"
-69.1650009155,12.3185825348,"1"
-67.0588607788,17.9185791016,"1"
-67.0818862915,17.9016094208,"1"
-64.6198272705,17.7826690674,"1"
-87.8316650391,18.219165802,"1"
-38.918889,-17.745556,"1"
-80.1121368408,19.661699295,"1"
-88.1699981689,16.7099990845,"1"
-66.9420471191,17.8994503021,"1"
-71.2013015747,21.3734664917,"1"
-64.5828781128,17.7941493988,"1"
-79.2900009155,21.0898170471,"1"
-64.5763473511,17.7965297699,"1"
-78.9026641846,9.54485034943,"1"
-82.4307861328,21.5442829132,"1"
-77.8573303223,24.8438301086,"1"
-64.5985336304,17.8015804291,"1"
-64.6123199463,17.8019695282,"1"
-81.0765991211,19.333366394,"1"
-71.1339492798,21.5189838409,"1"
-87.8823852539,16.7407836914,"1"
-79.1187667847,20.9097824097,"1"
-64.7634658813,18.3178825378,"1"
-81.2844314575,21.8535995483,"1"
-82.9693984985,12.2915296555,"1"
-69.1650009155,12.3185825348,"1"
-64.9859466553,18.344499588,"1"
-87.623336792,18.9022216797,"1"
-67.051651001,17.9098396301,"1"
-79.9820175171,19.7166004181,"1"
-80.6165847778,24.9044837952,"1"
-63.2594985962,17.6248340607,"1"
-80.1684341431,25.4641838074,"1"
-64.5915374756,17.7923107147,"1"
-79.6458816528,21.4543170929,"1"
-80.0783309937,19.6849327087,"1"
-64.5761795044,17.78373909,"1"
-81.3970184326,21.8850841522,"1"
-67.0107269287,17.9078006744,"1"
-80.5014190674,24.9498996735,"1"
-72.1835021973,21.8180007935,"1"
-81.5466842651,22.1014671326,"1"
-87.9400024414,17.9200000763,"1"
-79.0300140381,20.8479995728,"1"
-88.1600036621,16.7700004578,"1"
-67.083366394,17.9301204681,"1"
-64.660697937,18.3418292999,"1"
-67.0323181152,17.96393013,"1"
-66.8893127441,17.9356994629,"1"
-80.6165847778,24.9044837952,"1"
-81.4624862671,21.9635162354,"1"
-84.4898300171,21.8343162537,"1"
-87.5943527222,17.1567840576,"1"
-81.822517395,9.1075668335,"1"
-79.0300140381,20.8479995728,"1"
-78.7520141602,20.6728000641,"1"
-81.3300323486,21.8624668121,"1"
-67.0397262573,17.91340065,"1"
-64.9907302856,18.3178672791,"1"
-87.9499969482,17.9200000763,"1"
-67.0851287842,17.9284095764,"1"
-87.9499969482,17.9200000763,"1"
-77.8573303223,24.8438301086,"1"
-67.0617904663,17.916179657,"1"
-66.9924621582,17.9468193054,"1"
-67.0490264893,17.9405403137,"1"
-64.5720596313,17.7824897766,"1"
-64.7488098145,18.2990703583,"1"
-78.8858642578,20.771232605,"1"
-67.0122375488,17.8976097107,"1"
-80.0570144653,19.7009506226,"1"
-64.6105499268,17.7883300781,"1"
-67.0854797363,17.9461097717,"1"
-81.4776535034,22.1539993286,"1"
-71.5520858765,21.4671497345,"1"
-64.5847702026,17.7761707306,"1"
-38.6694984436,-17.9920005798,"1"
-64.7230987549,18.3127002716,"1"
-64.726600647,18.3138504028,"1"
-64.6173171997,17.7305393219,"1"
-67.0832519531,17.9171504974,"1"
-96.1269454956,19.231388092,"1"
-82.805336,9.725000381,"1"
-64.6684875488,18.3489398956,"1"
-78.4653320312,20.5869674683,"1"
-81.5701828003,22.0856666565,"1"
-75.86066437,9.694083214,"1"
-67.0347900391,17.9192409515,"1"
-80.0898208618,26.1514701843,"1"
-78.7520141602,20.6728000641,"1"
-80.0570144653,19.7009506226,"1"
-82.7186126709,26.7627792358,"1"
-80.0783309937,19.6849327087,"1"
-64.7937164307,18.3584308624,"1"
-64.5812835693,17.768289566,"1"
-64.7634658813,18.3178825378,"1"
-82.9428482056,24.612909317,"1"
-82.3745651245,21.5259494781,"1"
-67.1011734009,17.9315299988,"1"
-64.699180603,18.3237705231,"1"
-64.9516143799,18.3296833038,"1"
-78.9026641846,9.54485034943,"1"
-67.0164489746,17.9064102173,"1"
-78.1198348999,20.5750007629,"1"
-81.7023162842,24.4993839264,"1"
-81.4165344238,19.385433197,"1"
-78.90266418,9.544850349,"1"
